,Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,season17_18
93,2017.0,Sam Dekker,SF,22.0,HOU,77.0,2.0,18.428571428571427,13.0,0.5489999999999999,0.436,0.159,7.2,14.6,10.9,7.7,1.3,1.2,8.2,14.9,,1.9,1.2,3.1,0.105,,-0.4,-0.6,-1.1,0.3,2.6363636363636362,5.571428571428571,0.473,0.7792207792207793,2.4285714285714284,0.321,1.8571428571428572,3.142857142857143,0.591,0.5429999999999999,0.4935064935064935,0.8831168831168831,0.5589999999999999,1.2207792207792207,2.4675324675324677,3.688311688311688,0.987012987012987,0.4935064935064935,0.2727272727272727,0.5324675324675324,1.077922077922078,6.545454545454546,1794600.0
94,2017.0,Malcolm Delaney,PG,27.0,ATL,73.0,2.0,17.095890410958905,7.5,0.456,0.284,0.24,1.0,9.8,5.5,23.1,1.5,0.1,18.1,18.3,,-1.1,1.3,0.1,0.005,,-4.6,-1.2,-5.8,-1.2,1.9863013698630136,5.315068493150685,0.374,0.3561643835616438,1.5068493150684932,0.23600000000000002,1.63013698630137,3.808219178082192,0.428,0.40700000000000003,1.0273972602739727,1.273972602739726,0.8059999999999999,0.1506849315068493,1.547945205479452,1.6986301369863013,2.643835616438356,0.5342465753424658,0.0136986301369863,1.3013698630136987,1.5342465753424657,5.3561643835616435,2500000.0
95,2017.0,Matthew Dellavedova,PG,26.0,MIL,76.0,54.0,26.13157894736842,9.4,0.501,0.40299999999999997,0.18,1.4,7.1,4.3,25.7,1.4,0.0,18.8,16.3,,0.3,0.9,1.2,0.028999999999999998,,-1.9,-2.8,-4.7,-1.4,2.736842105263158,7.026315789473684,0.39,1.0394736842105263,2.8289473684210527,0.36700000000000005,1.6973684210526316,4.197368421052632,0.40399999999999997,0.46299999999999997,1.0789473684210527,1.263157894736842,0.8540000000000001,0.3157894736842105,1.618421052631579,1.9342105263157894,4.697368421052632,0.6973684210526315,0.0,1.75,2.013157894736842,7.592105263157895,9607500.0
96,2017.0,Luol Deng,SF,31.0,LAL,56.0,49.0,26.535714285714285,10.1,0.47,0.389,0.149,4.5,17.7,10.8,7.0,1.6,1.1,8.7,14.2,,0.1,0.8,0.9,0.028999999999999998,,-2.3,-0.2,-2.5,-0.2,2.9285714285714284,7.571428571428571,0.387,0.9107142857142857,2.9464285714285716,0.309,2.017857142857143,4.625,0.436,0.447,0.8214285714285714,1.125,0.73,1.125,4.142857142857143,5.267857142857143,1.3214285714285714,0.8571428571428571,0.35714285714285715,0.7678571428571429,1.0892857142857142,7.589285714285714,17190000.0
97,2017.0,DeMar DeRozan,SG,27.0,TOR,74.0,74.0,35.4054054054054,24.0,0.552,0.08,0.419,3.0,13.6,8.3,20.6,1.5,0.4,9.0,34.3,,6.7,2.4,9.0,0.166,,2.4,-1.5,0.9,1.9,9.743243243243244,20.87837837837838,0.467,0.44594594594594594,1.6756756756756757,0.266,9.297297297297296,19.2027027027027,0.484,0.47700000000000004,7.364864864864865,8.743243243243244,0.8420000000000001,0.9459459459459459,4.27027027027027,5.216216216216216,3.918918918918919,1.054054054054054,0.17567567567567569,2.4324324324324325,1.8108108108108107,27.2972972972973,27739975.0
98,2017.0,Cheick Diallo,PF,20.0,NOP,17.0,0.0,11.705882352941176,16.8,0.51,0.0,0.276,12.1,26.7,19.3,3.2,1.0,2.9,7.6,20.5,,0.2,0.3,0.5,0.111,,-4.6,-1.0,-5.6,-0.2,2.1176470588235294,4.470588235294118,0.474,0.0,0.0,,2.1176470588235294,4.470588235294118,0.474,0.474,0.8823529411764706,1.2352941176470589,0.7140000000000001,1.3529411764705883,2.9411764705882355,4.294117647058823,0.23529411764705882,0.23529411764705882,0.4117647058823529,0.4117647058823529,1.0,5.117647058823529,1312611.0
99,2017.0,Gorgui Dieng,PF,27.0,MIN,82.0,82.0,32.353658536585364,14.2,0.555,0.065,0.253,8.1,20.5,14.2,8.6,1.7,3.1,12.7,14.0,,3.2,2.5,5.7,0.10300000000000001,,-0.5,2.2,1.7,2.5,4.048780487804878,8.060975609756097,0.502,0.1951219512195122,0.524390243902439,0.37200000000000005,3.8536585365853657,7.536585365853658,0.511,0.514,1.6585365853658536,2.0365853658536586,0.8140000000000001,2.292682926829268,5.597560975609756,7.890243902439025,1.9268292682926829,1.0731707317073171,1.1585365853658536,1.3048780487804879,3.097560975609756,9.951219512195122,14112360.0
100,2017.0,Spencer Dinwiddie,PG,23.0,BRK,59.0,18.0,22.610169491525422,12.7,0.581,0.33399999999999996,0.526,2.2,10.7,6.5,20.3,1.6,1.3,15.1,14.1,,1.9,0.9,2.8,0.10099999999999999,,-0.7,-0.2,-0.9,0.4,2.2711864406779663,5.11864406779661,0.444,0.6440677966101694,1.7118644067796611,0.376,1.6271186440677967,3.406779661016949,0.478,0.507,2.135593220338983,2.694915254237288,0.792,0.4576271186440678,2.3220338983050848,2.7796610169491527,3.135593220338983,0.7457627118644068,0.3898305084745763,1.11864406779661,2.016949152542373,7.322033898305085,1524305.0
101,2017.0,Goran Dragic,PG,30.0,MIA,73.0,73.0,33.68493150684932,19.7,0.575,0.257,0.335,2.7,9.9,6.3,29.0,1.8,0.4,14.1,27.1,,5.0,2.6,7.5,0.147,,3.4,-0.7,2.7,2.9,7.315068493150685,15.397260273972602,0.475,1.6027397260273972,3.958904109589041,0.405,5.712328767123288,11.438356164383562,0.499,0.527,4.082191780821918,5.164383561643835,0.79,0.8356164383561644,2.9726027397260273,3.808219178082192,5.794520547945205,1.2191780821917808,0.1780821917808219,2.904109589041096,2.7260273972602738,20.315068493150687,17000450.0
102,2017.0,Andre Drummond,C,23.0,DET,81.0,81.0,29.74074074074074,20.9,0.518,0.008,0.39,15.1,36.3,25.3,5.9,2.6,3.1,12.5,22.4,,1.4,5.3,6.7,0.133,,-2.1,2.9,0.8,1.7,5.962962962962963,11.246913580246913,0.53,0.024691358024691357,0.08641975308641975,0.28600000000000003,5.938271604938271,11.160493827160494,0.532,0.531,1.691358024691358,4.382716049382716,0.386,4.2592592592592595,9.518518518518519,13.777777777777779,1.0987654320987654,1.5308641975308641,1.0987654320987654,1.876543209876543,2.925925925925926,13.641975308641975,23775506.0
103,2017.0,Jared Dudley,PF,31.0,PHO,64.0,7.0,21.28125,10.6,0.579,0.5870000000000001,0.188,2.4,15.9,9.0,12.5,1.5,0.9,16.1,13.7,,1.1,0.7,1.8,0.065,,-0.1,-0.1,-0.2,0.6,2.453125,5.40625,0.45399999999999996,1.203125,3.171875,0.379,1.25,2.234375,0.5589999999999999,0.565,0.671875,1.015625,0.662,0.484375,3.03125,3.515625,1.890625,0.65625,0.25,1.125,2.40625,6.78125,10000000.0
104,2017.0,Mike Dunleavy,SF,36.0,TOT,53.0,2.0,15.867924528301886,10.1,0.573,0.609,0.205,2.4,12.4,7.5,8.6,0.9,0.7,10.5,14.0,,0.8,0.7,1.5,0.086,,-1.0,-1.2,-2.2,0.0,1.7547169811320755,4.150943396226415,0.423,1.0,2.5283018867924527,0.396,0.7547169811320755,1.6226415094339623,0.465,0.5429999999999999,0.6792452830188679,0.8490566037735849,0.8,0.33962264150943394,1.830188679245283,2.169811320754717,0.9433962264150944,0.2830188679245283,0.1320754716981132,0.5283018867924528,1.2641509433962264,5.188679245283019,1662500.0
105,2017.0,Kris Dunn,PG,22.0,MIN,78.0,7.0,17.08974358974359,8.1,0.43200000000000005,0.233,0.188,2.1,12.6,7.3,19.4,3.0,2.3,20.8,14.2,,-1.2,1.3,0.1,0.004,,-3.7,1.5,-2.2,-0.1,1.5128205128205128,4.012820512820513,0.377,0.2692307692307692,0.9358974358974359,0.28800000000000003,1.2435897435897436,3.076923076923077,0.40399999999999997,0.41100000000000003,0.46153846153846156,0.7564102564102564,0.61,0.3076923076923077,1.8205128205128205,2.128205128205128,2.41025641025641,1.0,0.46153846153846156,1.141025641025641,2.282051282051282,3.7564102564102564,4046760.0
106,2017.0,Kevin Durant,SF,28.0,GSW,62.0,62.0,33.38709677419355,27.6,0.6509999999999999,0.304,0.374,2.2,23.6,13.6,23.1,1.5,3.8,10.4,27.8,,8.0,4.0,12.0,0.27699999999999997,,5.4,2.6,8.0,5.2,8.887096774193548,16.548387096774192,0.537,1.8870967741935485,5.032258064516129,0.375,7.0,11.516129032258064,0.608,0.594,5.419354838709677,6.193548387096774,0.875,0.6290322580645161,7.645161290322581,8.274193548387096,4.838709677419355,1.064516129032258,1.596774193548387,2.225806451612903,1.8870967741935485,25.080645161290324,25000000.0
107,2017.0,Jarell Eddie,SF,25.0,PHO,5.0,0.0,12.4,9.7,0.523,0.8420000000000001,0.474,1.7,10.8,6.1,0.0,0.8,0.0,4.2,16.2,,0.1,0.0,0.1,0.054000000000000006,,-1.5,-5.9,-7.3,-0.1,1.2,3.8,0.316,0.8,3.2,0.25,0.4,0.6,0.667,0.42100000000000004,1.6,1.8,0.889,0.2,1.2,1.4,0.0,0.2,0.0,0.2,0.2,4.8,183482.0
108,2017.0,Henry Ellenson,PF,20.0,DET,19.0,2.0,7.684210526315789,7.5,0.444,0.547,0.125,5.8,25.6,15.3,7.2,0.3,0.6,17.2,24.7,,-0.4,0.2,-0.2,-0.071,,-5.8,-2.4,-8.2,-0.2,1.2105263157894737,3.3684210526315788,0.359,0.5263157894736842,1.8421052631578947,0.28600000000000003,0.6842105263157895,1.5263157894736843,0.44799999999999995,0.43799999999999994,0.21052631578947367,0.42105263157894735,0.5,0.42105263157894735,1.736842105263158,2.1578947368421053,0.3684210526315789,0.05263157894736842,0.05263157894736842,0.7368421052631579,0.3157894736842105,3.1578947368421053,1780800.0
109,2017.0,Wayne Ellington,SG,29.0,MIA,62.0,13.0,24.193548387096776,12.6,0.565,0.71,0.077,1.3,8.6,4.9,7.1,1.2,0.2,5.0,17.9,,2.1,1.2,3.3,0.105,,1.8,-1.9,-0.2,0.7,3.725806451612903,8.951612903225806,0.41600000000000004,2.403225806451613,6.354838709677419,0.37799999999999995,1.3225806451612903,2.596774193548387,0.509,0.55,0.5967741935483871,0.6935483870967742,0.86,0.2903225806451613,1.8548387096774193,2.1451612903225805,1.1290322580645162,0.5645161290322581,0.06451612903225806,0.4838709677419355,1.1290322580645162,10.451612903225806,6270000.0
110,2017.0,Monta Ellis,SG,31.0,IND,74.0,33.0,27.0,10.0,0.514,0.242,0.23,1.1,10.3,5.7,17.2,2.0,1.2,18.0,16.8,,-0.7,1.7,1.1,0.026000000000000002,,-2.5,0.2,-2.3,-0.2,3.3378378378378377,7.527027027027027,0.44299999999999995,0.581081081081081,1.8243243243243243,0.319,2.7567567567567566,5.702702702702703,0.483,0.48200000000000004,1.2567567567567568,1.7297297297297298,0.727,0.25675675675675674,2.5,2.7567567567567566,3.189189189189189,1.0675675675675675,0.36486486486486486,1.8243243243243243,2.0135135135135136,8.513513513513514,2245400.0
111,2017.0,Joel Embiid,C,22.0,PHI,31.0,31.0,25.35483870967742,24.1,0.584,0.228,0.569,8.5,25.6,17.0,16.0,1.7,7.7,17.9,36.0,,0.5,1.5,1.9,0.11699999999999999,,0.0,3.2,3.2,1.0,6.451612903225806,13.838709677419354,0.466,1.1612903225806452,3.161290322580645,0.36700000000000005,5.290322580645161,10.67741935483871,0.495,0.508,6.161290322580645,7.870967741935484,0.7829999999999999,1.967741935483871,5.870967741935484,7.838709677419355,2.129032258064516,0.8709677419354839,2.4516129032258065,3.774193548387097,3.6129032258064515,20.225806451612904,6100266.0
112,2017.0,James Ennis,SF,26.0,MEM,64.0,28.0,23.453125,10.6,0.581,0.42700000000000005,0.34299999999999997,5.1,14.9,9.9,6.5,1.6,1.2,13.8,13.0,,1.4,1.7,3.2,0.10099999999999999,,-1.0,1.0,0.0,0.8,2.28125,5.015625,0.455,0.796875,2.140625,0.37200000000000005,1.484375,2.875,0.516,0.534,1.34375,1.71875,0.782,1.078125,2.96875,4.046875,1.0,0.71875,0.296875,0.921875,2.578125,6.703125,3028410.0
113,2017.0,Tyler Ennis,PG,22.0,TOT,53.0,2.0,11.09433962264151,11.0,0.521,0.337,0.12,1.8,6.8,4.3,21.7,2.1,0.3,17.0,19.1,,0.1,0.3,0.4,0.033,,-2.1,-2.7,-4.7,-0.4,1.6981132075471699,3.9245283018867925,0.433,0.5094339622641509,1.320754716981132,0.386,1.1886792452830188,2.6037735849056602,0.457,0.498,0.39622641509433965,0.4716981132075472,0.84,0.18867924528301888,0.6792452830188679,0.8679245283018868,1.6226415094339623,0.49056603773584906,0.03773584905660377,0.8490566037735849,1.0943396226415094,4.30188679245283,1524305.0
114,2017.0,Tyreke Evans,SF,27.0,TOT,40.0,6.0,19.7,15.5,0.501,0.319,0.249,1.8,17.1,9.5,25.9,2.2,1.0,12.9,26.7,,-0.2,0.9,0.7,0.045,,-0.7,-0.1,-0.9,0.2,3.75,9.25,0.405,1.05,2.95,0.35600000000000004,2.7,6.3,0.429,0.462,1.725,2.3,0.75,0.325,3.1,3.425,3.1,0.875,0.225,1.525,1.5,10.275,3290000.0
115,2017.0,Dante Exum,PG,21.0,UTA,66.0,26.0,18.606060606060606,8.6,0.521,0.41,0.201,2.9,9.3,6.2,14.2,0.9,0.8,16.8,18.1,,-0.1,1.3,1.2,0.047,,-2.0,-0.5,-2.5,-0.1,2.3484848484848486,5.5,0.42700000000000005,0.6666666666666666,2.257575757575758,0.295,1.6818181818181819,3.242424242424242,0.519,0.488,0.8787878787878788,1.106060606060606,0.795,0.45454545454545453,1.5454545454545454,2.0,1.696969696969697,0.3181818181818182,0.18181818181818182,1.2121212121212122,2.212121212121212,6.242424242424242,4992385.0
116,2017.0,Kenneth Faried,PF,27.0,DEN,61.0,34.0,21.24590163934426,20.3,0.588,0.013999999999999999,0.45399999999999996,15.7,23.6,19.7,6.3,1.6,2.4,10.4,18.3,,3.4,1.2,4.6,0.16899999999999998,,0.9,-0.1,0.8,0.9,3.737704918032787,6.819672131147541,0.5479999999999999,0.0,0.09836065573770492,0.0,3.737704918032787,6.721311475409836,0.556,0.5479999999999999,2.1475409836065573,3.098360655737705,0.693,2.9836065573770494,4.573770491803279,7.557377049180328,0.9016393442622951,0.7049180327868853,0.6557377049180327,0.9508196721311475,2.0327868852459017,9.62295081967213,12921348.0
117,2017.0,Jordan Farmar,PG,30.0,SAC,2.0,0.0,17.5,14.4,0.5,0.75,0.0,3.3,6.5,4.9,38.6,2.9,0.0,20.0,19.4,,0.0,0.0,0.0,0.064,,0.7,-3.8,-3.1,0.0,2.0,6.0,0.33299999999999996,2.0,4.5,0.444,0.0,1.5,0.0,0.5,0.0,0.0,,0.5,1.0,1.5,4.5,1.0,0.0,1.5,0.5,6.0,510921.0
118,2017.0,Derrick Favors,PF,25.0,UTA,50.0,39.0,23.72,15.8,0.512,0.024,0.261,9.2,20.2,14.9,7.9,2.0,2.7,11.4,20.7,,0.5,2.2,2.7,0.109,,-2.4,2.3,-0.1,0.6,4.06,8.34,0.48700000000000004,0.06,0.2,0.3,4.0,8.14,0.491,0.49,1.34,2.18,0.615,1.84,4.26,6.1,1.12,0.9,0.8,1.2,2.06,9.52,12000000.0
119,2017.0,Kay Felder,PG,21.0,CLE,42.0,0.0,9.19047619047619,11.2,0.462,0.139,0.31,0.9,10.5,5.9,22.7,2.3,1.5,14.7,24.3,,-0.3,0.4,0.0,0.004,,-4.9,-1.2,-6.1,-0.4,1.4761904761904763,3.761904761904762,0.392,0.16666666666666666,0.5238095238095238,0.318,1.3095238095238095,3.238095238095238,0.40399999999999997,0.415,0.8333333333333334,1.1666666666666667,0.7140000000000001,0.07142857142857142,0.9047619047619048,0.9761904761904762,1.380952380952381,0.42857142857142855,0.16666666666666666,0.7380952380952381,0.9047619047619048,3.9523809523809526,1312611.0
120,2017.0,Cristiano Felicio,C,24.0,CHI,66.0,0.0,15.757575757575758,15.2,0.601,0.0,0.419,12.8,19.5,16.1,5.7,1.2,1.2,11.2,12.4,,2.1,1.3,3.4,0.157,,-0.6,0.5,-0.1,0.5,1.9393939393939394,3.3636363636363638,0.5770000000000001,0.0,0.0,,1.9393939393939394,3.3636363636363638,0.5770000000000001,0.5770000000000001,0.9090909090909091,1.4090909090909092,0.645,1.878787878787879,2.8333333333333335,4.712121212121212,0.6060606060606061,0.3787878787878788,0.24242424242424243,0.5,1.6666666666666667,4.787878787878788,7843500.0
121,2017.0,Raymond Felton,PG,32.0,LAC,80.0,11.0,21.25,10.9,0.496,0.28,0.125,2.2,11.8,7.1,16.3,2.0,1.1,13.3,16.5,,0.2,1.8,2.0,0.055,,-1.8,0.9,-0.9,0.5,2.7625,6.425,0.43,0.575,1.8,0.319,2.1875,4.625,0.473,0.475,0.625,0.8,0.7809999999999999,0.4125,2.3,2.7125,2.3875,0.8375,0.275,1.0375,1.5625,6.725,2328652.0
122,2017.0,Yogi Ferrell,PG,23.0,TOT,46.0,29.0,26.02173913043478,13.1,0.5329999999999999,0.447,0.226,1.8,9.2,5.3,23.2,1.8,0.7,13.9,19.6,,0.8,1.0,1.8,0.07200000000000001,,-0.1,-0.7,-0.7,0.4,3.4782608695652173,8.565217391304348,0.406,1.4782608695652173,3.8260869565217392,0.386,2.0,4.739130434782608,0.42200000000000004,0.49200000000000005,1.608695652173913,1.934782608695652,0.831,0.43478260869565216,1.9782608695652173,2.4130434782608696,3.739130434782609,0.9130434782608695,0.1956521739130435,1.5217391304347827,1.9565217391304348,10.043478260869565,1312611.0
123,2017.0,Dorian Finney-Smith,PF,23.0,DAL,81.0,35.0,20.271604938271604,7.7,0.486,0.574,0.183,3.7,12.3,7.8,6.0,1.6,1.4,11.1,11.6,,-0.1,1.5,1.4,0.040999999999999995,,-2.8,1.3,-1.5,0.2,1.5308641975308641,4.111111111111111,0.37200000000000005,0.691358024691358,2.3580246913580245,0.293,0.8395061728395061,1.7530864197530864,0.479,0.456,0.5679012345679012,0.7530864197530864,0.754,0.6790123456790124,2.049382716049383,2.728395061728395,0.8271604938271605,0.6419753086419753,0.30864197530864196,0.5555555555555556,1.5432098765432098,4.320987654320987,1312611.0
124,2017.0,Bryn Forbes,SG,23.0,SAS,36.0,0.0,7.916666666666667,5.9,0.462,0.535,0.061,0.8,8.2,4.6,11.7,0.2,0.0,9.8,17.9,,-0.2,0.2,0.1,0.013999999999999999,,-3.2,-2.8,-6.0,-0.3,1.0,2.75,0.364,0.4722222222222222,1.4722222222222223,0.321,0.5277777777777778,1.2777777777777777,0.413,0.449,0.1388888888888889,0.16666666666666666,0.833,0.05555555555555555,0.5833333333333334,0.6388888888888888,0.6388888888888888,0.027777777777777776,0.0,0.3055555555555556,0.5555555555555556,2.611111111111111,1312611.0
125,2017.0,Evan Fournier,SG,24.0,ORL,68.0,66.0,32.85294117647059,13.9,0.555,0.387,0.298,2.1,8.3,5.1,14.8,1.5,0.1,11.8,23.5,,1.7,1.1,2.8,0.059000000000000004,,0.8,-2.2,-1.3,0.4,6.0,13.676470588235293,0.439,1.8823529411764706,5.294117647058823,0.35600000000000004,4.117647058823529,8.382352941176471,0.491,0.508,3.2794117647058822,4.073529411764706,0.805,0.6470588235294118,2.426470588235294,3.073529411764706,2.9705882352941178,0.9705882352941176,0.058823529411764705,2.073529411764706,2.6470588235294117,17.16176470588235,17000000.0
126,2017.0,Tim Frazier,PG,26.0,NOP,65.0,35.0,23.46153846153846,12.4,0.504,0.317,0.319,2.3,9.7,6.0,31.4,1.8,0.3,18.0,16.3,,1.0,1.4,2.4,0.075,,-1.5,-0.7,-2.2,-0.1,2.5076923076923077,6.2153846153846155,0.40299999999999997,0.6153846153846154,1.9692307692307693,0.313,1.8923076923076922,4.246153846153846,0.446,0.45299999999999996,1.5076923076923077,1.9846153846153847,0.76,0.5230769230769231,2.1384615384615384,2.6615384615384614,5.153846153846154,0.8615384615384616,0.09230769230769231,1.5538461538461539,2.046153846153846,7.138461538461539,2000000.0
127,2017.0,Channing Frye,C,33.0,CLE,74.0,15.0,18.89189189189189,15.6,0.612,0.644,0.142,3.0,19.3,11.4,4.9,1.2,2.1,8.8,19.3,,2.3,1.4,3.7,0.125,,0.8,-1.5,-0.6,0.5,3.2162162162162162,7.027027027027027,0.45799999999999996,1.8513513513513513,4.527027027027027,0.409,1.364864864864865,2.5,0.546,0.589,0.8513513513513513,1.0,0.851,0.5,3.418918918918919,3.918918918918919,0.6081081081081081,0.44594594594594594,0.5,0.7162162162162162,1.864864864864865,9.135135135135135,7420912.0
128,2017.0,Danilo Gallinari,SF,28.0,DEN,63.0,63.0,33.87301587301587,17.4,0.622,0.43200000000000005,0.516,2.0,14.7,8.4,9.1,0.9,0.5,8.1,19.9,,6.2,0.7,6.9,0.154,,2.9,-2.1,0.8,1.5,5.317460317460317,11.904761904761905,0.447,2.0,5.142857142857143,0.389,3.3174603174603177,6.761904761904762,0.491,0.531,5.5396825396825395,6.142857142857143,0.902,0.6190476190476191,4.555555555555555,5.174603174603175,2.142857142857143,0.6349206349206349,0.23809523809523808,1.2857142857142858,1.4761904761904763,18.174603174603174,20559599.0
129,2017.0,Langston Galloway,PG,25.0,TOT,74.0,2.0,20.2027027027027,10.4,0.51,0.565,0.11699999999999999,1.9,9.3,5.6,9.4,1.5,0.3,7.4,18.4,,0.2,1.1,1.3,0.040999999999999995,,-0.9,-1.7,-2.6,-0.2,2.7972972972972974,7.364864864864865,0.38,1.6216216216216217,4.162162162162162,0.39,1.1756756756756757,3.2027027027027026,0.36700000000000005,0.49,0.6891891891891891,0.8648648648648649,0.797,0.36486486486486486,1.7432432432432432,2.108108108108108,1.2567567567567568,0.6216216216216216,0.08108108108108109,0.6216216216216216,1.2972972972972974,7.905405405405405,6666667.0
130,2017.0,Marc Gasol,C,32.0,MEM,74.0,74.0,34.2027027027027,20.2,0.5539999999999999,0.231,0.28600000000000003,2.6,18.7,10.4,24.8,1.4,3.7,11.3,26.4,,4.2,3.5,7.7,0.145,,2.1,2.2,4.2,4.0,7.1891891891891895,15.675675675675675,0.45899999999999996,1.4054054054054055,3.6216216216216215,0.38799999999999996,5.783783783783784,12.054054054054054,0.48,0.503,3.7567567567567566,4.486486486486487,0.8370000000000001,0.8108108108108109,5.4324324324324325,6.243243243243243,4.5675675675675675,0.9054054054054054,1.337837837837838,2.2432432432432434,2.310810810810811,19.54054054054054,22642350.0
131,2017.0,Pau Gasol,C,36.0,SAS,64.0,39.0,25.421875,20.2,0.578,0.172,0.305,7.6,26.8,17.4,14.7,0.8,3.5,10.6,21.3,,3.3,3.1,6.4,0.18899999999999997,,0.9,2.8,3.7,2.4,4.734375,9.4375,0.502,0.875,1.625,0.5379999999999999,3.859375,7.8125,0.494,0.5479999999999999,2.03125,2.875,0.7070000000000001,1.671875,6.15625,7.828125,2.34375,0.375,1.09375,1.265625,1.71875,12.375,16000000.0
132,2017.0,Rudy Gay,SF,30.0,SAC,30.0,30.0,33.766666666666666,17.9,0.5589999999999999,0.256,0.312,4.0,17.5,10.8,13.9,2.2,2.3,12.8,25.8,,0.8,1.0,1.8,0.086,,0.3,0.4,0.7,0.7,6.7,14.733333333333333,0.455,1.4,3.7666666666666666,0.37200000000000005,5.3,10.966666666666667,0.483,0.502,3.933333333333333,4.6,0.855,1.1666666666666667,5.166666666666667,6.333333333333333,2.7333333333333334,1.4666666666666666,0.8666666666666667,2.466666666666667,2.6333333333333333,18.733333333333334,8406000.0
133,2017.0,Michael Gbinije,SG,24.0,DET,9.0,0.0,3.5555555555555554,-2.1,0.184,0.4,0.2,6.6,3.5,5.1,7.9,0.0,0.0,0.0,15.0,,-0.1,0.0,-0.1,-0.136,,-7.7,-2.8,-10.4,-0.1,0.1111111111111111,1.1111111111111112,0.1,0.0,0.4444444444444444,0.0,0.1111111111111111,0.6666666666666666,0.16699999999999998,0.1,0.2222222222222222,0.2222222222222222,1.0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.4444444444444444,500000.0
134,2017.0,Paul George,SF,26.0,IND,75.0,75.0,35.85333333333333,20.2,0.586,0.368,0.27699999999999997,2.5,17.9,10.3,16.1,2.2,0.9,12.6,28.9,,4.0,3.1,7.1,0.127,,3.1,-0.3,2.8,3.2,8.293333333333333,17.986666666666668,0.461,2.6,6.613333333333333,0.39299999999999996,5.693333333333333,11.373333333333333,0.501,0.5329999999999999,4.48,4.986666666666666,0.898,0.7733333333333333,5.786666666666667,6.56,3.3466666666666667,1.56,0.36,2.9066666666666667,2.7466666666666666,23.666666666666668,19508958.0
135,2017.0,Marcus Georges-Hunt,SG,22.0,ORL,5.0,0.0,9.6,10.2,0.614,0.28600000000000003,1.429,2.2,18.7,10.2,8.3,1.0,0.0,14.9,12.3,,0.1,0.0,0.1,0.107,,-3.4,-1.3,-4.7,0.0,0.4,1.4,0.28600000000000003,0.2,0.4,0.5,0.2,1.0,0.2,0.35700000000000004,1.8,2.0,0.9,0.2,1.6,1.8,0.6,0.2,0.0,0.4,1.0,2.8,1312611.0
136,2017.0,Taj Gibson,PF,31.0,TOT,78.0,71.0,25.5,15.1,0.5429999999999999,0.018000000000000002,0.223,8.6,18.0,13.2,5.9,1.1,2.6,11.9,19.3,,1.6,2.5,4.0,0.098,,-2.4,0.3,-2.1,0.0,4.67948717948718,9.08974358974359,0.515,0.038461538461538464,0.16666666666666666,0.231,4.641025641025641,8.923076923076923,0.52,0.517,1.4487179487179487,2.0256410256410255,0.715,2.0256410256410255,4.205128205128205,6.230769230769231,0.9358974358974359,0.5384615384615384,0.8461538461538461,1.3461538461538463,2.08974358974359,10.846153846153847,14000000.0
137,2017.0,Manu Ginobili,SG,39.0,SAS,69.0,0.0,18.71014492753623,13.9,0.532,0.517,0.244,2.5,11.1,6.9,20.8,3.2,1.0,16.5,20.4,,0.6,2.4,3.0,0.11,,0.5,1.4,1.9,1.3,2.4782608695652173,6.36231884057971,0.39,1.289855072463768,3.289855072463768,0.392,1.1884057971014492,3.072463768115942,0.387,0.491,1.2463768115942029,1.5507246376811594,0.804,0.4057971014492754,1.8695652173913044,2.2753623188405796,2.652173913043478,1.1884057971014492,0.2318840579710145,1.391304347826087,1.7246376811594204,7.492753623188406,2500000.0
138,2017.0,Rudy Gobert,C,24.0,UTA,81.0,81.0,33.876543209876544,23.3,0.682,0.002,0.763,13.6,29.5,21.8,5.7,0.9,6.4,15.1,16.7,,8.3,6.0,14.3,0.25,,1.4,4.5,5.8,5.4,5.098765432098766,7.703703703703703,0.662,0.0,0.012345679012345678,0.0,5.098765432098766,7.691358024691358,0.6629999999999999,0.662,3.8395061728395063,5.8765432098765435,0.653,3.876543209876543,8.901234567901234,12.777777777777779,1.1975308641975309,0.6049382716049383,2.6419753086419755,1.8271604938271604,3.037037037037037,14.037037037037036,21974719.0
139,2017.0,Aaron Gordon,SF,21.0,ORL,80.0,72.0,28.725,14.4,0.53,0.309,0.251,5.3,14.1,9.6,10.5,1.4,1.4,8.5,20.1,,2.0,1.7,3.7,0.076,,-0.2,-0.4,-0.7,0.8,4.9125,10.8125,0.45399999999999996,0.9625,3.3375,0.28800000000000003,3.95,7.475,0.528,0.499,1.95,2.7125,0.7190000000000001,1.45,3.6125,5.0625,1.875,0.8,0.5,1.1125,2.15,12.7375,5504420.0
